S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_01_737.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_01_737.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_01_737.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_01_804.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_01_804.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_01_804.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_01_881.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_01_881.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_01_881.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_01_957.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_01_957.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_01_957.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_033.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_033.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_033.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_109.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_109.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_109.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_185.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_185.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_185.jpg,0,1,0,30.18994
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_253.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_253.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_253.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_331.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_331.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_331.jpg,0,1,0,30.18994
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_397.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_397.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_397.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_465.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_465.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_465.jpg,0,1,0,30.18993
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_542.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_542.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_542.jpg,0,1,0,30.18993
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_611.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_611.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_611.jpg,0,1,0,30.18993
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_678.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_678.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_678.jpg,0,1,0,30.1899
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_747.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_747.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_747.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_815.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_815.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_815.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_884.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_884.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_884.jpg,0,1,0,30.18993
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_02_953.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_02_953.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_02_953.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_021.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_021.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_021.jpg,0,1,0,30.18994
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_089.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_089.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_089.jpg,0,1,0,30.18993
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_156.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_156.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_156.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_231.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_231.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_231.jpg,0,1,0,30.18995
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_308.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_308.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_308.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_385.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_385.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_385.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_461.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_461.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_461.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_537.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_537.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_537.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_604.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_604.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_604.jpg,0,1,0,30.18995
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_672.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_672.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_672.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_748.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_748.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_748.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_825.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_825.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_825.jpg,0,1,0,30.18991
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_902.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_902.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_902.jpg,0,1,0,30.18992
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_03_979.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_03_979.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_03_979.jpg,-0.05,1,0,30.18937
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_054.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_054.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_054.jpg,-0.25,1,0,30.17458
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_129.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_129.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_129.jpg,0,1,0,30.18963
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_197.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_197.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_197.jpg,0,1,0,30.18919
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_265.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_265.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_265.jpg,0,1,0,30.18985
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_331.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_331.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_331.jpg,0,1,0,30.18996
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_399.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_399.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_399.jpg,0,1,0,30.19
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_468.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_468.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_468.jpg,0,1,0,30.19001
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_536.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_536.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_536.jpg,0,1,0,30.18999
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_604.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_604.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_604.jpg,0,1,0,30.19004
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_673.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_673.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_673.jpg,0,1,0,30.19
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_741.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_741.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_741.jpg,0,1,0,30.19005
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_812.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_812.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_812.jpg,0.1,1,0,30.18733
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_880.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_880.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_880.jpg,0,1,0,30.19065
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_04_950.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_04_950.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_04_950.jpg,0,1,0,30.18999
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_017.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_017.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_017.jpg,0,1,0,30.19
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_090.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_090.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_090.jpg,0,1,0,30.19001
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_158.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_158.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_158.jpg,0,1,0,30.18999
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_227.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_227.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_227.jpg,0,1,0,30.19001
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_296.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_296.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_296.jpg,0,1,0,30.19
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_365.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_365.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_365.jpg,0,1,0,30.19001
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_436.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_436.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_436.jpg,0,1,0,30.19
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_505.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_505.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_505.jpg,0,1,0,30.19
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_574.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_574.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_574.jpg,0,1,0,30.19001
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_644.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_644.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_644.jpg,0.15,1,0,30.18383
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_716.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_716.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_716.jpg,0,1,0,30.1908
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_788.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_788.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_788.jpg,0,1,0,30.18994
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_859.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_859.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_859.jpg,0,1,0,30.18994
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_05_933.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_05_933.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_05_933.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_006.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_006.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_006.jpg,0,1,0,30.18998
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_078.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_078.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_078.jpg,0,1,0,30.18995
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_151.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_151.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_151.jpg,0,1,0,30.18998
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_224.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_224.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_224.jpg,0,1,0,30.18996
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_297.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_297.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_297.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_369.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_369.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_369.jpg,0,1,0,30.18994
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_440.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_440.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_440.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_513.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_513.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_513.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_585.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_585.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_585.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_658.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_658.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_658.jpg,0,1,0,30.18996
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_733.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_733.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_733.jpg,0,1,0,30.18999
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_810.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_810.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_810.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_883.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_883.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_883.jpg,0,1,0,30.18999
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_06_957.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_06_957.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_06_957.jpg,0,1,0,30.18994
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_032.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_032.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_032.jpg,0,1,0,30.18993
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_106.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_106.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_106.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_179.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_179.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_179.jpg,0,1,0,30.18996
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_253.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_253.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_253.jpg,0,1,0,30.18993
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_327.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_327.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_327.jpg,0,1,0,30.18993
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_402.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_402.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_402.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_476.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_476.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_476.jpg,0,1,0,30.18995
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_550.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_550.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_550.jpg,0,1,0,30.18994
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_625.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_625.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_625.jpg,0,1,0,30.18996
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_698.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_698.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_698.jpg,0,1,0,30.18996
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_773.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_773.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_773.jpg,0,1,0,30.18998
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_848.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_848.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_848.jpg,0,1,0,30.18995
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_922.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_922.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_922.jpg,0,1,0,30.18997
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_07_994.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_07_994.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_07_994.jpg,0,1,0,30.06102
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_066.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_066.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_066.jpg,-0.15,1,0,30.5139
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_137.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_137.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_137.jpg,-0.3,1,0,30.18761
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_212.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_212.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_212.jpg,0,1,0,30.06125
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_291.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_291.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_291.jpg,0,1,0,30.56849
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_363.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_363.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_363.jpg,0,1,0,30.1056
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_438.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_438.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_438.jpg,0,1,0,30.18733
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_512.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_512.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_512.jpg,0,1,0,30.19029
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_587.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_587.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_587.jpg,0,1,0,30.19062
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_663.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_663.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_663.jpg,0,1,0,30.19055
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_735.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_735.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_735.jpg,-0.2,1,0,30.18002
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_809.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_809.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_809.jpg,0,1,0,30.18934
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_882.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_882.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_882.jpg,0,1,0,30.19018
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_08_956.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_08_956.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_08_956.jpg,0,1,0,30.19027
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_031.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_031.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_031.jpg,0,1,0,30.19031
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_107.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_107.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_107.jpg,0,1,0,30.1903
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_181.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_181.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_181.jpg,-0.05,1,0,30.18975
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_254.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_254.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_254.jpg,-0.25,1,0,30.17495
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_331.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_331.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_331.jpg,0,1,0,30.18887
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_407.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_407.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_407.jpg,0,1,0,30.19012
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_479.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_479.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_479.jpg,0,1,0,30.19023
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_552.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_552.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_552.jpg,0,1,0,30.19028
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_626.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_626.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_626.jpg,0,1,0,30.19029
S:\self driving car\Simulation\IMG\center_2021_10_24_10_49_09_699.jpg,S:\self driving car\Simulation\IMG\left_2021_10_24_10_49_09_699.jpg,S:\self driving car\Simulation\IMG\right_2021_10_24_10_49_09_699.jpg,0,1,0,30.1903
